NA_L3CODE,tile
9.6.1,14RLP
9.6.1,14RLQ
9.6.1,14RLR
9.6.1,14RLS
9.6.1,14RLT
9.6.1,14RLU
9.6.1,14RMN
9.6.1,14RMP
9.6.1,14RMQ
9.6.1,14RMR
9.6.1,14RMS
9.6.1,14RMT
9.6.1,14RNN
9.6.1,14RNP
9.6.1,14RNQ
9.6.1,14RNR
9.6.1,14RNS
9.6.1,14RNT
9.6.1,14RPR
9.6.1,14RPS
